zip_code_prefix,lat,lng,state
3566,-23.540349417110892,-46.497120276226156,SP
3567,-23.539895818294504,-46.48962525685057,SP
3568,-23.542000785392425,-46.48484332598025,SP
3569,-23.543150156894836,-46.490101309522785,SP
3570,-23.566232397361926,-46.487292648619615,SP
3571,-23.569432511274663,-46.485960311324426,SP
3572,-23.574835967738572,-46.4968087831783,SP
3573,-23.55913133571593,-46.508841083131635,SP
3574,-23.554855228828732,-46.512090253222354,SP
3575,-23.55629666932671,-46.507416039741784,SP
3576,-23.55246537201064,-46.508179350341756,SP
3577,-23.55315642105912,-46.50308034321079,SP
3578,-23.558428028280037,-46.50482670323088,SP
3579,-23.563373145822325,-46.49598895587591,SP
3580,-23.553298432082915,-46.49992444452221,SP
3581,-23.555809968332557,-46.499637906526736,SP
3582,-23.5573636691139,-46.49773604755222,SP
3583,-23.55804162600032,-46.494188590809074,SP
3584,-23.560277353834195,-46.486643043032906,SP
3585,-23.565769997404406,-46.491785722212086,SP
3586,-23.55622067274256,-46.48903942302321,SP
3587,-23.55615045196158,-46.4874194144826,SP
3588,-23.5582509581488,-46.48709243644674,SP
3589,-23.551668533356004,-46.48650877535165,SP
3590,-23.546553455084585,-46.48340739286336,SP
3591,-23.55047071316334,-46.48017143402961,SP
3601,-23.514558536794716,-46.5210894733524,SP
3602,-23.532238136725255,-46.57226394358607,SP
3603,-23.524205498263928,-46.5500753350173,SP
3604,-23.52371731191255,-46.55062103887984,SP
3605,-23.521456756900132,-46.549809354708394,SP
3606,-23.522569245073274,-46.54756099167577,SP
3607,-23.519808331166114,-46.5420222851804,SP
3608,-23.51677888893943,-46.54314576319921,SP
3609,-23.516031889977107,-46.54180709499331,SP
3610,-23.51995453281058,-46.539600813481556,SP
3611,-23.519557576858055,-46.537682988347285,SP
3612,-23.517499589303576,-46.53574289589707,SP
3613,-23.519193185045893,-46.533632452774356,SP
3614,-23.517662520211978,-46.53169823121503,SP
3615,-23.518289732597474,-46.52993833498497,SP
3616,-23.51802010869821,-46.5276968730669,SP
3617,-23.51808859140465,-46.5255037580733,SP
3618,-23.516009423522977,-46.52195190977253,SP
3619,-23.513234145796215,-46.5147578680509,SP
3620,-23.51995628066711,-46.524205221435906,SP
3621,-23.51989400723654,-46.52214030649282,SP
3622,-23.520451986134677,-46.51904595304809,SP
3623,-23.518706655197015,-46.516312369734536,SP
3624,-23.514909891888117,-46.51512662857478,SP
3625,-23.515936930862505,-46.511791910391274,SP
3626,-23.513177600747742,-46.50962989864799,SP
3627,-23.511755711682806,-46.50577843503976,SP
3630,-23.532660884264402,-46.55000833612705,SP
3631,-23.530492115549656,-46.55100936501725,SP
3632,-23.527982062237164,-46.5497798081928,SP
3633,-23.529578613107866,-46.5459514502036,SP
3634,-23.52512293359494,-46.54710748001008,SP
3635,-23.517310447408693,-46.519781195348,SP
3636,-23.52234061820575,-46.52866708321342,SP
3637,-23.52504164129597,-46.543525157721845,SP
3638,-23.528238244935558,-46.54152974201262,SP
3639,-23.525853818377094,-46.5402823163308,SP
3640,-23.53118130656894,-46.54137488011542,SP
3641,-23.523897299105567,-46.544992517739104,SP
3642,-23.526403555131704,-46.53563962218781,SP
3643,-23.527858384578476,-46.534243026514595,SP
3644,-23.526008583418218,-46.53344298946832,SP
3645,-23.52505543417437,-46.53176550786243,SP
3646,-23.525471188196192,-46.52961502004318,SP
3647,-23.525957810107155,-46.52763523808948,SP
3648,-23.524865682198147,-46.52727642100157,SP
3649,-23.52742879094843,-46.52388211510213,SP
3650,-23.527197944134965,-46.52313641625975,SP
3651,-23.52673778216916,-46.51986041346078,SP
3652,-23.514491336420875,-46.50583753908581,SP
3653,-23.51764636147317,-46.51069908998601,SP
3654,-23.525219436926424,-46.517028705036076,SP
3655,-23.525428760068145,-46.51380633487217,SP
3656,-23.525606585389156,-46.50982040016808,SP
3657,-23.527633485977958,-46.50400413075323,SP
3658,-23.52813993698203,-46.50066365277143,SP
3659,-23.52154004341396,-46.51139904429671,SP
3660,-23.522252457977448,-46.507181296243964,SP
3661,-23.524069638251827,-46.50252776981469,SP
3662,-23.522728524116843,-46.50003339479818,SP
3663,-23.52468838057328,-46.500575964282,SP
3664,-23.525443166135744,-46.49841987054645,SP
3665,-23.526801346285957,-46.49679065084683,SP
3666,-23.52866988395519,-46.495664760207454,SP
3667,-23.53130694915166,-46.49479455810049,SP
3668,-23.53350314898925,-46.489689619332864,SP
3669,-23.531657781757946,-46.49138352910662,SP
3670,-23.517197938894473,-46.506631956601005,SP
3671,-23.517350478699885,-46.50314872330053,SP
3672,-23.516187484993495,-46.50269449839721,SP
3673,-23.51476791010142,-46.50250781663177,SP
3674,-23.51858165831268,-46.499655678622155,SP
3675,-23.51917010830186,-46.49731177632416,SP
3676,-23.518296499409225,-46.49345095790639,SP
3677,-23.524873537668174,-46.50607493314839,SP
3678,-23.51749485807657,-46.489876035907514,SP
3679,-23.519665061102618,-46.48912230917957,SP
3680,-23.52351290576994,-46.489321415761985,SP
3681,-23.52228468236858,-46.48657992923603,SP
3682,-23.51943354233597,-46.482423925401804,SP
3683,-23.521920013038716,-46.48230181370053,SP
3685,-23.524144877528823,-46.47840266563504,SP
3687,-23.526481930880937,-46.48639537704244,SP
3688,-23.527952279641305,-46.484053482855046,SP
3689,-23.529496202884623,-46.48159664503567,SP
3690,-23.528459769717426,-46.47831604402804,SP
3691,-23.534131081850752,-46.483452849598166,SP
3692,-23.533315535483414,-46.48026358920511,SP
3693,-23.53178641315571,-46.47668101933017,SP
3694,-23.532071320207496,-46.47633256338806,SP
3695,-23.52467360626894,-46.495391257892955,SP
3701,-23.5134974016135,-46.550244505909305,SP
3702,-23.515977900238102,-46.54737185794936,SP
3703,-23.513814397376684,-46.55060393165683,SP
3704,-23.512505838269185,-46.55287886879138,SP
3707,-23.507357580817175,-46.54417947749753,SP
3710,-23.51187783149391,-46.548887173171664,SP
3711,-23.5075531122473,-46.52911625624319,SP
3712,-23.507718861610464,-46.52906264897581,SP
3713,-23.510683740800932,-46.54592952713647,SP
3714,-23.507718578289836,-46.54051765608435,SP
3715,-23.506538520371137,-46.53759606192354,SP
3716,-23.50474886714104,-46.53369226856073,SP
3717,-23.51069320494907,-46.52782757586412,SP
3718,-23.498505035829247,-46.529253226286635,SP
3720,-23.502691924884306,-46.52979794531365,SP
3721,-23.502803861752025,-46.52430246423972,SP
3725,-23.49993790539782,-46.518586861664836,SP
3726,-23.50087450667397,-46.51611815532652,SP
3727,-23.502571314768073,-46.513055516529256,SP
3728,-23.501322910151146,-46.509612825401426,SP
3729,-23.50096776361414,-46.505021699823374,SP
3730,-23.533916524434687,-46.56195502292985,SP
3731,-23.51086004925187,-46.53675954468527,SP
3732,-23.511164120976012,-46.53330351309235,SP
3733,-23.510015596276553,-46.528862342759886,SP
3734,-23.509934704953285,-46.52515655554452,SP
3735,-23.509643064936405,-46.521172394585605,SP
3736,-23.508166285335093,-46.51640080234857,SP
3737,-23.508942703893883,-46.51231047586489,SP
3738,-23.50752671152904,-46.507456450305405,SP
3739,-23.514050186690934,-46.54663791257428,SP
3755,-23.511375894235375,-46.50276219285474,SP
3756,-23.506552317081347,-46.50371261329608,SP
3757,-23.507484947925462,-46.497339033976374,SP
3758,-23.50430617845905,-46.499668272495924,SP
3759,-23.502635054046774,-46.493176740126046,SP
3801,-23.5028476300931,-46.49002927408008,SP
3802,-23.502447342818197,-46.485605237216355,SP
3803,-23.495559289690224,-46.48735882532564,SP
3804,-23.499143398150068,-46.48329854879862,SP
3805,-23.504466498714795,-46.480923115584964,SP
3806,-23.497518983466925,-46.47760600577239,SP
3807,-23.499569171080807,-46.472977347341775,SP
3808,-23.49397773208075,-46.47482439076656,SP
3809,-23.49066350344621,-46.47631091396909,SP
3810,-23.49046179346477,-46.472417358547126,SP
3811,-23.49104156884047,-46.48255023270557,SP
3812,-23.48993071323527,-46.47620395981763,SP
3813,-23.488234128266235,-46.469989005432,SP
3814,-23.489105788029903,-46.48490022599612,SP
3816,-23.48971544535606,-46.48929187360899,SP
3817,-23.492561324939558,-46.49267293329315,SP
3818,-23.497448290025503,-46.494141279831204,SP
3819,-23.499270140417146,-46.49730993413348,SP
3820,-23.495863087771465,-46.50308450815669,SP
3821,-23.494508960661726,-46.50334289873976,SP
3822,-23.498139816048564,-46.49572758105603,SP
3823,-23.497999478007042,-46.48582674989175,SP
3827,-23.483849928733704,-46.48181903473252,SP
3828,-23.481648664464455,-46.4933461753538,SP
3831,-23.58705152622771,-46.58032110115995,SP
3840,-23.60153821011647,-46.46167529433997,SP
3870,-23.507900819219167,-46.487820213674595,SP
3871,-23.508135242208805,-46.49215921811551,SP
3872,-23.512459731266134,-46.50082148805862,SP
3873,-23.510395754305552,-46.495955174121626,SP
3874,-23.51245733521404,-46.49550282965041,SP
3875,-23.51348136163746,-46.4960389955117,SP
3876,-23.51120189258384,-46.49426250224517,SP
3877,-23.51161645469503,-46.491507657387004,SP
3878,-23.510486365182636,-46.49377178864907,SP
3880,-23.50832107138194,-46.48545545756665,SP
3881,-23.509987804380625,-46.48843048395559,SP
3882,-23.51146221696752,-46.485146598191186,SP
3883,-23.508867216453233,-46.48218365929943,SP
3884,-23.512206921570783,-46.4810904704257,SP
3886,-23.509588643901356,-46.480812710167534,SP
3887,-23.510957583639247,-46.47843551603252,SP
3888,-23.508604984409082,-46.479272940769,SP
3889,-23.5128580405896,-46.47698565907012,SP
3890,-23.51576896934573,-46.48821452925449,SP
3891,-23.513101136646352,-46.48929704571148,SP
3892,-23.513592113967142,-46.486694759046436,SP
3893,-23.514760118569274,-46.48402845331888,SP
3894,-23.515459152449086,-46.48182177626829,SP
3895,-23.5156182835087,-46.479280126313746,SP
3896,-23.513909374808307,-46.4796773999334,SP
3901,-23.57822996137488,-46.51295583386876,SP
3904,-23.578207852743585,-46.5185028363609,SP
3905,-23.579824059991815,-46.51489217667677,SP
3906,-23.581189384486162,-46.51135808310773,SP
3907,-23.587358989348647,-46.5078845519743,SP
3908,-23.58251935861188,-46.50719416982447,SP
3909,-23.58478957083073,-46.51127582828679,SP
3910,-23.58488074563091,-46.51558839644083,SP
3911,-23.582023506777738,-46.519288628753785,SP
3912,-23.582587183333352,-46.52229628006048,SP
3916,-23.58843786389451,-46.51144073547189,SP
3917,-23.586383356957853,-46.52109253875302,SP
3918,-23.592107686541567,-46.51977943663695,SP
3919,-23.59318933069932,-46.52352468404903,SP
3920,-23.597730447858044,-46.5265236810902,SP
3921,-23.58937992523892,-46.51660400323707,SP
3922,-23.59506185943334,-46.51627798568626,SP
3923,-23.59195427807019,-46.511001578259545,SP
3924,-23.591297628369098,-46.50534004112979,SP
3925,-23.605995441952235,-46.5349233833642,SP
3926,-23.59921192016522,-46.501722209405706,SP
3927,-23.60285393041032,-46.49870518457736,SP
3928,-23.60559733202136,-46.50215173897916,SP
3929,-23.60551442876972,-46.49030091198303,SP
3930,-23.5806348127697,-46.497651339956434,SP
3931,-23.58156289845331,-46.49480257347051,SP
3932,-23.582633620584737,-46.50103631669948,SP
3933,-23.58493741850381,-46.498673241857716,SP
3934,-23.590023466677895,-46.50212793563156,SP
3935,-23.587940309803887,-46.503306579806804,SP
3936,-23.5902863253944,-46.496457978801125,SP
3937,-23.586002562149023,-46.499637628336096,SP
3938,-23.595345947564116,-46.50398989849837,SP
3939,-23.594397899934847,-46.50310129706572,SP
3940,-23.592763616769293,-46.50006375816117,SP
3941,-23.595818626086405,-46.49848234727586,SP
3942,-23.594392067392963,-46.497112247985875,SP
3943,-23.597796348685407,-46.494533647351304,SP
3944,-23.60201559314473,-46.49375540666453,SP
3945,-23.597763031403005,-46.49076261964961,SP
3946,-23.596523948660987,-46.490285572221495,SP
3947,-23.590807229752002,-46.49323179428735,SP
3948,-23.590871771878614,-46.491843543735044,SP
3949,-23.599745522945565,-46.48425021998485,SP
3950,-23.59422142468539,-46.47996364993211,SP
3951,-23.58654972414455,-46.488694256580914,SP
3952,-23.5896199835501,-46.4830528231164,SP
3953,-23.593413470194534,-46.48221685448949,SP
3958,-23.596317030418536,-46.4855365569179,SP
3959,-23.596716585304087,-46.48373878756404,SP
3960,-23.59680687665703,-46.482133608663695,SP
3961,-23.601828712347775,-46.48434983176877,SP
3962,-23.60567392342068,-46.481512620852826,SP
3963,-23.60952604382118,-46.480163698524166,SP
3964,-23.60423669101676,-46.475569746891296,SP
3965,-23.60187620356977,-46.47704707518403,SP
3966,-23.597937614115065,-46.47739830709131,SP
3967,-23.602704704866493,-46.473957534162366,SP
3968,-23.602704285372067,-46.47248337804868,SP
3969,-23.608177522549013,-46.48975783961781,SP
3970,-23.614088202301215,-46.47940178532641,SP
3971,-23.60561565443457,-46.48921337527956,SP
3972,-23.616037456321408,-46.481798434282844,SP
3973,-23.620157629836992,-46.481175865564325,SP
3974,-23.61647892388566,-46.48434703145723,SP
3975,-23.6073366641094,-46.51330006874218,SP
3976,-23.61206753569341,-46.49758166095673,SP
3977,-23.616040419147648,-46.49796340236415,SP
3978,-23.62102017825679,-46.50454460959744,SP
3979,-23.617214511528022,-46.508594046531066,SP
3980,-23.616135892291425,-46.51277665475444,SP
3981,-23.61344320774903,-46.516474660702784,SP
3982,-23.61153818590257,-46.51254574078626,SP
3983,-23.60982936590491,-46.50825170905198,SP
3984,-23.606923245485127,-46.512386302516774,SP
3985,-23.606195893797842,-46.51679800990393,SP
3986,-23.608814786321876,-46.5215921238063,SP
3987,-23.60327098473369,-46.51103445087425,SP
3988,-23.601869883755835,-46.514122898498066,SP
3989,-23.61233147021754,-46.483917618530185,SP
4001,-23.572939479837185,-46.651114777209195,SP
4002,-23.571450396276582,-46.647981460623974,SP
4003,-23.573611137323816,-46.64695540691907,SP
4004,-23.57375699528639,-46.64628032471806,SP
4005,-23.57627417701988,-46.64871016894718,SP
4006,-23.57703196637474,-46.64702162223933,SP
4007,-23.579236019595633,-46.65382977275745,SP
4008,-23.580631506933937,-46.651872373897575,SP
4009,-23.58911875974283,-46.63631366826862,SP
4010,-23.58493185433855,-46.637491864222405,SP
4011,-23.57951699385565,-46.6440809335794,SP
4012,-23.582952459935562,-46.64655809838422,SP
4013,-23.578315236347976,-46.64249418234512,SP
4014,-23.58444931155144,-46.6433025523181,SP
4015,-23.586521320546403,-46.643773910197844,SP
4016,-23.58820998645623,-46.64362845133982,SP
4017,-23.5881505423226,-46.637982433644154,SP
4018,-23.586831106739375,-46.64178787882188,SP
4019,-23.590284975563602,-46.64586546649826,SP
4020,-23.59343120937107,-46.63918870828599,SP
4021,-23.593184555426912,-46.64315857695279,SP
4022,-23.594135363810274,-46.64576084364336,SP
4023,-23.5928960129834,-46.642191057251566,SP
4024,-23.600388991569535,-46.644505725843345,SP
4025,-23.598361277966994,-46.64643661788217,SP
4026,-23.59917301361541,-46.64802915518622,SP
4027,-23.60006395854132,-46.65286118294113,SP
4028,-23.60487445712046,-46.663514496896894,SP
4029,-23.60132013885133,-46.65993834854292,SP
4030,-23.593007353279795,-46.655914200335275,SP
4031,-23.594168304529937,-46.658660962450206,SP
4032,-23.595480536632664,-46.65915840467708,SP
4035,-23.595125620936503,-46.63657923674852,SP
4036,-23.597195119584445,-46.636666376052005,SP
4037,-23.595608042070673,-46.64327183856407,SP
4038,-23.5969743467028,-46.64449150794482,SP
4039,-23.59779371811119,-46.64392305383595,SP
4040,-23.599582806918818,-46.63783819608213,SP
4041,-23.60142667544826,-46.64483387554035,SP
4042,-23.6027356999657,-46.643956717931665,SP
4043,-23.606116666040357,-46.642949623130654,SP
4044,-23.600609181469384,-46.639783553158175,SP
4045,-23.61866620197685,-46.639582867790025,SP
4046,-23.618360334648866,-46.64027974663952,SP
4047,-23.60966315524704,-46.64267882349498,SP
4048,-23.702793500431497,-46.63646606305578,SP
4049,-23.606543729666658,-46.63962779604523,SP
4050,-23.60630174767596,-46.64486589633163,SP
4051,-23.608251607800117,-46.64384591209627,SP
4052,-23.610744462863593,-46.640219030272156,SP
4053,-23.61431704262045,-46.64310978377846,SP
4054,-23.61629990951716,-46.642176264134555,SP
4055,-23.619125339591076,-46.64131604638057,SP
4057,-23.60912050493088,-46.64693404776141,SP
4058,-23.610279226711643,-46.648223332198725,SP
4059,-23.616095534743593,-46.64521571652774,SP
4060,-23.61094656753078,-46.64895660857963,SP
4061,-23.61537503367352,-46.64828096468195,SP
4062,-23.61982069614586,-46.64772382814215,SP
4063,-23.613448168436147,-46.65035744947991,SP
4064,-23.618765802774053,-46.649402272768306,SP
4065,-23.622009610694445,-46.649149449701376,SP
4066,-23.613798437497824,-46.65163600617749,SP
4067,-23.615111224491525,-46.65210263687011,SP
4068,-23.6207026922247,-46.64753380003946,SP
4069,-23.623336158381502,-46.64304082988423,SP
4070,-23.6273321911817,-46.64607656740394,SP
4071,-23.624411500782685,-46.65232759204485,SP
4072,-23.624095753919768,-46.652431886069216,SP
4074,-23.60854858358894,-46.654616937894936,SP
4075,-23.602799154531507,-46.658023570070284,SP
4076,-23.60654202186106,-46.65701373063708,SP
4077,-23.607423597094993,-46.657580195287906,SP
4078,-23.606183740840486,-46.65931170929813,SP
4079,-23.60861206836742,-46.658743706616306,SP
4080,-23.608527203762673,-46.661200705889904,SP
4081,-23.609973346169273,-46.66218954108803,SP
4082,-23.612774158442022,-46.6604149234197,SP
4083,-23.612920131950528,-46.66202770921538,SP
4084,-23.61487247062317,-46.66128104735609,SP
4085,-23.614792350754616,-46.66248559463185,SP
4086,-23.610639731947213,-46.66027830199002,SP
4087,-23.609430024757696,-46.66050227039208,SP
4088,-23.605905918512416,-46.661276579305856,SP
4089,-23.60727718166227,-46.66109337422718,SP
4090,-23.609001235970496,-46.66118914456519,SP
4094,-23.586363633235774,-46.65447875725283,SP
4097,-23.58122867496699,-46.65839819204812,SP
4101,-23.585606749985566,-46.63379474748057,SP
4102,-23.589847401363592,-46.632613806421325,SP
4103,-23.574749954919376,-46.636914266814095,SP
4104,-23.576089220833886,-46.63873070008102,SP
4105,-23.57775179456721,-46.636590642688674,SP
4106,-23.581450833176703,-46.63502920959906,SP
4107,-23.579957248535976,-46.634202883993886,SP
4108,-23.578330962819138,-46.630307964709424,SP
4109,-23.576128521276864,-46.63177672317742,SP
4110,-23.584693725806723,-46.63358591308799,SP
4111,-23.58639253610522,-46.63229226089601,SP
4112,-23.58518494227737,-46.628951730756434,SP
4113,-23.585118195937433,-46.62575392765557,SP
4114,-23.586309176090325,-46.62381697602521,SP
4115,-23.589821561881465,-46.62447165912772,SP
4116,-23.592510950643614,-46.62549344482004,SP
4117,-23.58937783548387,-46.6303969650611,SP
4118,-23.594990927638744,-46.628618231118665,SP
4119,-23.596803948794257,-46.63462180317357,SP
4120,-23.595676391547645,-46.631109743822606,SP
4121,-23.599660024269006,-46.625287837524446,SP
4122,-23.602705431158114,-46.62176814565115,SP
4123,-23.61042211579087,-46.62659436529209,SP
4124,-23.59752756602233,-46.619584763467806,SP
4125,-23.600561673505208,-46.61909399741095,SP
4126,-23.59857912413625,-46.630801434892334,SP
4127,-23.60164020391801,-46.62995639142875,SP
4128,-23.60212720471841,-46.63292581249196,SP
4129,-23.602942796657434,-46.622983496693976,SP
4130,-23.60497215144589,-46.62000602777738,SP
4131,-23.60634365283654,-46.61793727227997,SP
4132,-23.616597692568526,-46.618485232473354,SP
4133,-23.62173806132692,-46.6183837748097,SP
4134,-23.606821547140417,-46.622655542274515,SP
4135,-23.609282751408507,-46.628494693264486,SP
4136,-23.61055268755333,-46.62543312993559,SP
4137,-23.609271700065435,-46.61855410099136,SP
4138,-23.610874075515337,-46.63445112502,SP
4139,-23.605850519316682,-46.63410662514822,SP
4140,-23.606419613388436,-46.63123905005017,SP
4141,-23.610056989230387,-46.633258352788346,SP
4142,-23.61189269858181,-46.63060941656349,SP
4143,-23.615026594777174,-46.63498468822016,SP
4144,-23.6191196479635,-46.638892604708964,SP
4145,-23.616568945148224,-46.63246063987729,SP
4146,-23.617055531676286,-46.62905586453005,SP
4147,-23.620411060123512,-46.630646514076794,SP
4148,-23.61461656703373,-46.6227654134744,SP
4149,-23.616754455349234,-46.6226861965362,SP
4150,-23.620571593970944,-46.62231244971259,SP
4151,-23.62132965582119,-46.62530855872009,SP
4152,-23.624631715014047,-46.62452123584991,SP
4153,-23.62697681957097,-46.6244300789828,SP
4154,-23.62844167141886,-46.62202394660562,SP
4155,-23.632643980067428,-46.62615669548827,SP
4156,-23.631765715208406,-46.62313404323022,SP
4157,-23.631849617945665,-46.61894313385399,SP
4158,-23.623569068166802,-46.618310186560485,SP
4159,-23.62286081243891,-46.611421766388204,SP
4160,-23.625475455621878,-46.61200044104113,SP
4161,-23.629842596014047,-46.615622905049655,SP
4162,-23.626884113847957,-46.60666686406375,SP
4163,-23.629843746643388,-46.61322119637299,SP
4164,-23.627534295197535,-46.60829070808083,SP
4165,-23.62622481614813,-46.6062005386591,SP
4166,-23.642668413700186,-46.60666379640448,SP
4167,-23.633746308008696,-46.614356752488725,SP
4168,-23.63416690786288,-46.61229789899156,SP
4169,-23.653162927041333,-46.61499810547855,SP
4170,-23.634955757361986,-46.612936626054235,SP
4171,-23.636874595252888,-46.612901745698174,SP
4173,-23.63822732080231,-46.61019609996571,SP
4174,-23.633805606487936,-46.60741938764788,SP
4176,-23.6351441150821,-46.60361073479807,SP
4177,-23.642226594229378,-46.607757271025676,SP
4180,-23.635005258010473,-46.59911604502151,SP
4181,-23.638458904938467,-46.59990353751536,SP
4182,-23.64169991350553,-46.59873100587562,SP
4183,-23.642998614546705,-46.59673592178065,SP
4184,-23.648808591374237,-46.59983106453618,SP
4185,-23.64741331457165,-46.5925416149549,SP
4186,-23.64705656492504,-46.5944418683725,SP
4187,-23.64854569173368,-46.59486990844951,SP
4190,-23.651573144940997,-46.602681831763704,SP
4191,-23.64573052916748,-46.60429289176094,SP
4193,-23.648893436886873,-46.6084949153963,SP
4194,-23.653723231387744,-46.61037830605272,SP
4195,-23.65724198521615,-46.612830839593656,SP
4201,-23.5748005682571,-46.60588988095469,SP
4202,-23.57761695863734,-46.60499462643593,SP
4203,-23.59062688490493,-46.60661223767748,SP
4204,-23.58553033019624,-46.60729259516161,SP
4205,-23.580892577198817,-46.60589818401142,SP
4206,-23.58467849581474,-46.604375927671484,SP
4207,-23.58734432766691,-46.60324253151921,SP
4208,-23.592775547444546,-46.601190643558255,SP
4209,-23.586165074198576,-46.601134770697186,SP
4210,-23.58524091453049,-46.604155019362594,SP
4211,-23.59233861916049,-46.60651734770442,SP
4212,-23.590460025128277,-46.604998590367984,SP
4213,-23.592504115039187,-46.60240268369205,SP
4214,-23.594588838361336,-46.599398108238596,SP
4215,-23.595641020616696,-46.601156270070724,SP
4216,-23.596691922335097,-46.600517415347056,SP
4217,-23.5992321833992,-46.59764015981752,SP
4218,-23.606145102513928,-46.60149470431425,SP
4220,-23.597134560637492,-46.58726637617091,SP
4221,-23.594095655386685,-46.594655527593055,SP
4222,-23.59851913872316,-46.58897640156412,SP
4223,-23.599274425505687,-46.5900169680376,SP
4224,-23.597292747278164,-46.594155154187916,SP
4225,-23.602433331647315,-46.589762259093334,SP
4229,-23.606296575076456,-46.59298349278662,SP
4230,-23.60545856528855,-46.59200607685887,SP
4231,-23.606089943326268,-46.595975346003286,SP
4232,-23.613329498323637,-46.594930375911936,SP
4233,-23.549843867605315,-46.55791079102141,SP
4235,-23.61301964942899,-46.59179479207139,SP
4236,-23.607162758152878,-46.588788873955465,SP
4239,-23.623294216167057,-46.583018818046384,SP
4240,-23.6202207357376,-46.5855234962182,SP
4241,-23.623100260306163,-46.588477687993674,SP
4242,-23.62634036231842,-46.58868893522081,SP
4243,-23.625807260665145,-46.58637622896058,SP
4244,-23.6290878110361,-46.58759158430273,SP
4246,-23.62193184161367,-46.59871351080223,SP
4247,-23.621446538690183,-46.59840783857171,SP
4248,-23.6127344506858,-46.598134183130796,SP
4249,-23.616348584304056,-46.59888838229472,SP
4250,-23.620422385707208,-46.5988656693112,SP
4251,-23.625770009445606,-46.59703636643912,SP
4252,-23.613603985246755,-46.598007140345565,SP
4253,-23.617066889638064,-46.59652930647008,SP
4254,-23.618627095261704,-46.594262798360994,SP
4255,-23.62360098462035,-46.59315292295778,SP
4256,-23.62957142052887,-46.59150671724376,SP
4257,-23.633453855673807,-46.5904060145686,SP
4258,-23.634780995705007,-46.58848972642822,SP
4260,-23.583138538437634,-46.61493278128378,SP
4261,-23.582734915185867,-46.61206211316414,SP
4262,-23.598885134353115,-46.60964961364675,SP
4263,-23.584596856109222,-46.61053786431246,SP
4264,-23.584878587470783,-46.61406872908836,SP
4265,-23.58735360067015,-46.61525833895386,SP
4266,-23.590094110409527,-46.60990210167488,SP
4267,-23.598832907301777,-46.609852476405145,SP
4268,-23.59513766726221,-46.60857284597207,SP
4269,-23.59835055769763,-46.61245522550356,SP
4270,-23.591459186919497,-46.61394648682921,SP
4271,-23.589304591307975,-46.616960502299825,SP
4272,-23.605378819544356,-46.61387919950284,SP
4273,-23.607472654074435,-46.611699115789875,SP
4274,-23.59115413482971,-46.61714577997248,SP
4275,-23.59383917278593,-46.61645866896797,SP
4276,-23.60131700883481,-46.614006370029635,SP
4277,-23.601310247283596,-46.612151882675725,SP
4278,-23.60185598318482,-46.60890962544776,SP
4279,-23.60072893207739,-46.60538260065287,SP
4280,-23.605350718362082,-46.60696250667714,SP
4281,-23.606213117621074,-46.60917170458759,SP
4282,-23.60757558518243,-46.611040297577595,SP
4283,-23.609330706660412,-46.604427891377654,SP
4284,-23.607881903210984,-46.60194103687584,SP
4285,-23.61317968106886,-46.60311235812508,SP
4286,-23.613247856897967,-46.60333320417951,SP
4287,-23.6076043305586,-46.60584957722605,SP
4288,-23.6105658135382,-46.61237820566994,SP
4289,-23.6081149726986,-46.61562812922609,SP
4290,-23.613635995908155,-46.611713421610645,SP
4291,-23.617286932860615,-46.61295461602428,SP
4292,-23.617069178247434,-46.61171689232295,SP
4293,-23.621390480559317,-46.61597395073291,SP
4294,-23.620633738612693,-46.606373758253945,SP
4295,-23.621979256378232,-46.60466783801021,SP
4296,-23.621197888443753,-46.60394747117316,SP
4297,-23.628066452900686,-46.60230241313098,SP
4298,-23.627234730717813,-46.600277532704105,SP
4301,-23.62477552188192,-46.63352225416763,SP
4302,-23.621975084279146,-46.636789523657406,SP
4303,-23.62409840533413,-46.637519164297096,SP
4304,-23.627064454143635,-46.63665166742413,SP
4305,-23.628528928652067,-46.63546920936279,SP
4306,-23.63124778046942,-46.636676440435814,SP
4307,-23.623679467120166,-46.63685006584126,SP
4308,-23.64469270250134,-46.63956724813834,SP
4309,-23.642553937089005,-46.641089149632315,SP
4310,-23.632467814268654,-46.640411032173475,SP
4311,-23.633210687932692,-46.63827669792675,SP
4312,-23.632430657617466,-46.630919288327796,SP
4313,-23.63728348822799,-46.63800500644551,SP
4314,-23.63578602332596,-46.63551611224559,SP
4315,-23.635735432494883,-46.6286711676003,SP
4316,-23.639216252850222,-46.63526996721421,SP
4317,-23.641746702107135,-46.63282615001185,SP
4318,-23.64484447782769,-46.63654602110391,SP
4319,-23.647404304203995,-46.63657001303734,SP
4320,-23.648828562764866,-46.63625757841236,SP
4321,-23.647259845532545,-46.643892596631275,SP
4323,-23.653741396955564,-46.63944436320993,SP
4324,-23.65438920639622,-46.637110843335314,SP
4325,-23.662747111077156,-46.63647704768427,SP
4326,-23.657437186156095,-46.635366726849554,SP
4327,-23.663009616310756,-46.63292179533945,SP
4328,-23.664665657398356,-46.635894509710695,SP
4330,-23.65595818086348,-46.64681658194267,SP
4331,-23.65774562321649,-46.64909760520888,SP
4332,-23.659124756036807,-46.64907258220629,SP
4333,-23.661120310425666,-46.64460462290022,SP
4334,-23.65726368662629,-46.63880330046545,SP
4335,-23.663454010380075,-46.639799203902776,SP
